,crp_id,direct_amount,direct_count,employee_amount,employee_count,id,name,total_amount,total_count
1,N00003159,0,0,49942.00,55,8e110bc157514bfdaf73d8c9e3dcbef1,Card-Monroe Corp,49942.00,55
2,N00003159,0,0,49415.00,151,7548296dd5a6441ba85fc454047c1b6b,Oak Ridge National Laboratory,49415.00,151
3,N00003159,0,0,48350.00,76,19b543d593674934b8926f2908268803,McDermott International,48350.00,76
4,N00003159,24000.00,14,24325.00,55,c60ba1e12db24422a2ce10d663c9b7bb,Bechtel Group,48325.00,69
5,N00003159,0,0,43100.00,47,,CBL & Assoc,43100.00,47
6,N00003159,0,0,41985.00,37,3167fbeac21942498a22f701c426fd39,American Technologies Inc,41985.00,37
7,N00003159,0,0,39200.00,33,c2536f3fa83f4fd9b008b3354b0af985,Life Care Centers of America,39200.00,33
8,N00003159,6000.00,2,31196.00,80,5516ba695ba741ab9f6ff35627621297,Lockheed Martin,37196.00,82
9,N00003159,0,0,36950.00,110,25463fa785a442cc846452397da31823,Ut-Battelle Llc,36950.00,110
0,N00002061,30835.00,14,18250.00,22,257d9574e9ef4f00b304b90ec58c541d,Mantech International,49085.00,36
1,N00002061,23500.00,17,14000.00,20,6a2f5a216da4454198a2265b4955ff5d,Northrop Grumman,37500.00,37
2,N00002061,10000.00,2,26850.00,48,0b1752625b244110906dd9fb2cb25b0e,Newport News Shipbuilding,36850.00,50
3,N00002061,23500.00,17,12500.00,24,5516ba695ba741ab9f6ff35627621297,Lockheed Martin,36000.00,41
4,N00002061,25250.00,14,7600.00,14,6ca2df0860cf43feab41ebc4e6c237ea,"McGuire, Woods et al",32850.00,28
5,N00002061,30539.00,12,2250.00,5,da81ad7f62ca49f1b4079398989a8d8a,Dominion Resources,32789.00,17
6,N00002061,31625.00,12,0,0,e13e2512f89e4fff8cddd0f97b873ceb,American Institute of CPAs,31625.00,12
7,N00002061,0,0,29000.00,31,,Warnaco Inc,29000.00,31
8,N00002061,14550.00,15,14250.00,26,7d08c702fa7b45949e6715170572ce4f,Norfolk Southern,28800.00,41
9,N00002061,20000.00,10,8250.00,10,f0ba91f479174a43a821f6e7308b2937,Tenneco Inc,28250.00,20
0,N00006690,91490.00,46,3000.00,3,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,94490.00,49
1,N00006690,76000.00,23,0,0,f89c8e3ab2b44f72971f91b764868231,Teamsters Union,76000.00,23
2,N00006690,72500.00,23,0,0,4d3167b97c9f48deb433aad57bb0ee44,United Auto Workers,72500.00,23
3,N00006690,69000.00,21,0,0,e31bfef434e9470b9e473d6182f2d021,Service Employees International Union,69000.00,21
4,N00006690,59000.00,33,0,0,fb702029157e4c7c887172eba71c66c5,American Fedn of St/Cnty/Munic Employees,59000.00,33
5,N00006690,56700.00,21,0,0,68f73188dbf44f049e9138e0c0a54a2c,Machinists/Aerospace Workers Union,56700.00,21
6,N00006690,52500.00,19,0,0,b53b4ad137d743a996f4d7467700fc88,Intl Brotherhood of Electrical Workers,52500.00,19
7,N00006690,48050.00,27,0,0,1b8fea7e453d4e75841eac48ff9df550,National Education Assn,48050.00,27
8,N00006690,47000.00,17,0,0,d3db6dd51bef4b758300d6ea611f71ae,Assn of Trial Lawyers of America,47000.00,17
9,N00006690,0,0,41500.00,75,,Votesane PAC,41500.00,75
0,N00002328,72500.00,42,0,0,5202316fe79343a09a31e8c6c31ebe3d,American Bankers Assn,72500.00,42
1,N00002328,53500.00,29,18000.00,20,878b4d98431344de88d8fb9757043a95,Bank of America,71500.00,49
2,N00002328,68500.00,22,0,0,b53b4ad137d743a996f4d7467700fc88,Intl Brotherhood of Electrical Workers,68500.00,22
3,N00002328,60500.00,24,0,0,6f6d63baaa6c4f5c9c739596e65b020e,Laborers Union,60500.00,24
4,N00002328,60500.00,29,0,0,fb702029157e4c7c887172eba71c66c5,American Fedn of St/Cnty/Munic Employees,60500.00,29
5,N00002328,59500.00,22,0,0,68f73188dbf44f049e9138e0c0a54a2c,Machinists/Aerospace Workers Union,59500.00,22
6,N00002328,58000.00,33,0,0,4d3167b97c9f48deb433aad57bb0ee44,United Auto Workers,58000.00,33
7,N00002328,55250.00,28,0,0,f89c8e3ab2b44f72971f91b764868231,Teamsters Union,55250.00,28
8,N00002328,55000.00,22,0,0,d3db6dd51bef4b758300d6ea611f71ae,Assn of Trial Lawyers of America,55000.00,22
9,N00002328,47500.00,19,0,0,7b47859e93ea4e4caca6e93bde4ff806,Communications Workers of America,47500.00,19
10,N00002328,47500.00,30,0,0,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,47500.00,30
0,N00001861,92500.00,20,0,0,fb702029157e4c7c887172eba71c66c5,American Fedn of St/Cnty/Munic Employees,92500.00,20
1,N00001861,92000.00,22,0,0,e31bfef434e9470b9e473d6182f2d021,Service Employees International Union,92000.00,22
2,N00001861,68500.00,21,19100.00,18,204b089d9d614fa6b77db666d76d9f3c,Walt Disney Co,87600.00,39
3,N00001861,81500.00,25,0,0,390767dc6b4b491ca775b1bdf8a36eea,National Assn of Letter Carriers,81500.00,25
4,N00001861,79000.00,21,2000.00,2,6cc1ce3fb2d64e77ad6db9057e4fe0c9,American Hospital Assn,81000.00,23
5,N00001861,78000.00,38,0,0,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,78000.00,38
6,N00001861,42500.00,12,32700.00,23,faea1ecb4c2745c6a56a2a67a5069de3,Time Warner,75200.00,35
7,N00001861,72500.00,17,0,0,0bf8159bdec44c6d979ed529576a7c78,American Society of Anesthesiologists,72500.00,17
8,N00001861,68000.00,24,0,0,27a91bf5addc45d4b5646f92570deb89,American Medical Assn,68000.00,24
9,N00001861,26572.00,21,39200.00,40,105dcfc8c9384875a099af230dad9917,"Akin, Gump et al",65772.00,61
0,N00002807,79800.00,25,41775.00,110,9ffef29e012b4f1a8a61eba861c60d9e,Harris Corp,121575.00,135
1,N00002807,73000.00,21,0,0,27a91bf5addc45d4b5646f92570deb89,American Medical Assn,73000.00,21
2,N00002807,59797.00,29,0,0,0bf8159bdec44c6d979ed529576a7c78,American Society of Anesthesiologists,59797.00,29
3,N00002807,48000.00,31,5005.00,8,6a2f5a216da4454198a2265b4955ff5d,Northrop Grumman,53005.00,39
4,N00002807,47500.00,18,0,0,4703da042a7047eba2bdf4850105d6d6,National Beer Wholesalers Assn,47500.00,18
5,N00002807,39150.00,30,0,0,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,39150.00,30
6,N00002807,38750.00,27,0,0,55251eb36a2142f8a74c56455af6f11e,National Rifle Assn,38750.00,27
7,N00002807,22500.00,16,14125.00,19,88dc832493624abb966849af3cfbccb1,United Space Alliance,36625.00,35
8,N00002807,29000.00,33,2200.00,3,5516ba695ba741ab9f6ff35627621297,Lockheed Martin,31200.00,36
9,N00002807,30500.00,29,0,0,5202316fe79343a09a31e8c6c31ebe3d,American Bankers Assn,30500.00,29
0,N00004745,67500.00,23,0,0,4703da042a7047eba2bdf4850105d6d6,National Beer Wholesalers Assn,67500.00,23
1,N00004745,66000.00,41,0,0,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,66000.00,41
2,N00004745,56950.00,15,0,0,3abcda7d0c81429e96d4b0c319e87225,Harrah's Entertainment,56950.00,15
3,N00004745,56000.00,36,0,0,84c4c8704ef24193a4670c8a3aacb6bd,National Auto Dealers Assn,56000.00,36
4,N00004745,40000.00,10,15600.00,13,bcb147a6c34e4b9bbce3bc0117d3277e,Duchossois Industries,55600.00,23
5,N00004745,48000.00,23,0,0,86d5e83ff7344fc784be3b1873ea0b59,AFLAC Inc,48000.00,23
6,N00004745,48000.00,19,0,0,27a91bf5addc45d4b5646f92570deb89,American Medical Assn,48000.00,19
7,N00004745,45500.00,19,0,0,8c257301b8274da3ae6d3df1554f5c7d,National Assn of Home Builders,45500.00,19
8,N00004745,42500.00,23,0,0,076a3ff56eed4904b25d6781ed99c917,Operating Engineers Union,42500.00,23
9,N00004745,41000.00,12,1200.00,3,597f647e3b7540f3a0d02d6940c3a7de,Carpenters & Joiners Union,42200.00,15
0,N00002905,80000.00,18,0,0,f89c8e3ab2b44f72971f91b764868231,Teamsters Union,80000.00,18
1,N00002905,65000.00,17,0,0,68f73188dbf44f049e9138e0c0a54a2c,Machinists/Aerospace Workers Union,65000.00,17
2,N00002905,30000.00,19,29950.00,38,f1244474fad44ad9a3a57859b4a709b1,Microsoft Corp,59950.00,57
3,N00002905,57000.00,24,0,0,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,57000.00,24
4,N00002905,48500.00,36,0,0,4d3167b97c9f48deb433aad57bb0ee44,United Auto Workers,48500.00,36
5,N00002905,46500.00,27,0,0,fb702029157e4c7c887172eba71c66c5,American Fedn of St/Cnty/Munic Employees,46500.00,27
6,N00002905,46250.00,30,0,0,b53b4ad137d743a996f4d7467700fc88,Intl Brotherhood of Electrical Workers,46250.00,30
7,N00002905,46000.00,16,0,0,d3db6dd51bef4b758300d6ea611f71ae,Assn of Trial Lawyers of America,46000.00,16
8,N00002905,35500.00,20,0,0,6f6d63baaa6c4f5c9c739596e65b020e,Laborers Union,35500.00,20
9,N00002905,1000.00,1,32500.00,32,acecb6274a9f409d80c0632a4ef065ad,Flo-Sun Inc,33500.00,33
0,N00003467,82998.00,36,4500.00,9,1188f9989815473f97bd720d9a7325f1,Brown-Forman Corp,87498.00,45
1,N00003467,85385.00,48,0,0,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,85385.00,48
2,N00003467,74189.00,33,4500.00,15,e20f02b97362476f9542809e1ec3d242,CSX Corp,78689.00,48
3,N00003467,76500.00,26,0,0,4703da042a7047eba2bdf4850105d6d6,National Beer Wholesalers Assn,76500.00,26
4,N00003467,0,0,72250.00,61,9b0b41ebcb5a4aeb87c942e9a7f65073,Pain Management Center of Paducah,72250.00,61
5,N00003467,71550.00,57,0,0,c2daded88a9f4cc78cd513b0bf4c43fc,United Parcel Service,71550.00,57
6,N00003467,70000.00,16,0,0,0b76dd4df5974bbdaff2f6f8e2a8d768,American Interventional Pain Physicians,70000.00,16
7,N00003467,68865.00,52,0,0,d1bc3415511445038cd565ab0fcc3e8c,National Rural Electric Cooperative Assn,68865.00,52
8,N00003467,64426.00,17,1000.00,1,24624d41234e41f180b9d65cdc77a678,National Cable & Telecommunications Assn,65426.00,18
9,N00003467,61000.00,39,3000.00,3,d473e580c5684a658b754eb97566cb05,AT&T Inc,64000.00,42
0,N00003280,54000.00,22,7500.00,6,7841a0bda43e474abcf3250127a66feb,FedEx Corp,61500.00,28
1,N00003280,0,0,60050.00,65,ccc777c3514d4cea88d5b68a45678d0b,Ergon Inc,60050.00,65
2,N00003280,11400.00,5,48000.00,31,f224d04cbce94cd2a1868303225d7e07,Telapex Inc,59400.00,36
3,N00003280,42000.00,18,16100.00,27,d1068077dfc64a9db075e5caef277711,BancorpSouth Bank,58100.00,45
4,N00003280,52000.00,21,500.00,1,5202316fe79343a09a31e8c6c31ebe3d,American Bankers Assn,52500.00,22
5,N00003280,51000.00,23,0,0,4703da042a7047eba2bdf4850105d6d6,National Beer Wholesalers Assn,51000.00,23
6,N00003280,49000.00,26,0,0,8c257301b8274da3ae6d3df1554f5c7d,National Assn of Home Builders,49000.00,26
7,N00003280,44000.00,21,3500.00,5,6a2f5a216da4454198a2265b4955ff5d,Northrop Grumman,47500.00,26
8,N00003280,46550.00,29,0,0,c2daded88a9f4cc78cd513b0bf4c43fc,United Parcel Service,46550.00,29
9,N00003280,45000.00,15,0,0,27a91bf5addc45d4b5646f92570deb89,American Medical Assn,45000.00,15
10,N00003280,44500.00,36,500.00,2,9c1373cdb0204496b01c5b935c625c87,Caterpillar Inc,45000.00,38
0,N00002073,61000.00,40,18850.00,22,03855bf66237402085bf76558985cd69,Orbital Sciences Corp,79850.00,62
1,N00002073,73635.00,50,0,0,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,73635.00,50
2,N00002073,70900.00,61,0,0,e08e4fb19d6e45358bd544c674ba573f,National Air Traffic Controllers Assn,70900.00,61
3,N00002073,69500.00,35,0,0,821ec05b075e4043846bab0181323058,Aircraft Owners & Pilots Assn,69500.00,35
4,N00002073,0,0,67000.00,42,2afc54aa612541d792bab6e6f2ff26ae,Peterson Companies,67000.00,42
5,N00002073,60500.00,44,5350.00,15,6a2f5a216da4454198a2265b4955ff5d,Northrop Grumman,65850.00,59
6,N00002073,60000.00,51,500.00,1,5516ba695ba741ab9f6ff35627621297,Lockheed Martin,60500.00,52
7,N00002073,0,0,56950.00,39,ed73c8ffc59d497a9bab95e1d75eff24,NVR Inc,56950.00,39
8,N00002073,55600.00,29,0,0,34a10e8bb89843b8b9a89c1c09bed3f5,Air Line Pilots Assn,55600.00,29
9,N00002073,55500.00,25,0,0,84c4c8704ef24193a4670c8a3aacb6bd,National Auto Dealers Assn,55500.00,25
0,N00007458,98000.00,41,0,0,b53b4ad137d743a996f4d7467700fc88,Intl Brotherhood of Electrical Workers,98000.00,41
1,N00007458,86000.00,35,0,0,f89c8e3ab2b44f72971f91b764868231,Teamsters Union,86000.00,35
2,N00007458,82999.00,38,0,0,fb702029157e4c7c887172eba71c66c5,American Fedn of St/Cnty/Munic Employees,82999.00,38
3,N00007458,82500.00,56,0,0,4d3167b97c9f48deb433aad57bb0ee44,United Auto Workers,82500.00,56
4,N00007458,68500.00,31,0,0,68f73188dbf44f049e9138e0c0a54a2c,Machinists/Aerospace Workers Union,68500.00,31
5,N00007458,63000.00,26,218.00,1,597f647e3b7540f3a0d02d6940c3a7de,Carpenters & Joiners Union,63218.00,27
6,N00007458,60500.00,44,0,0,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,60500.00,44
7,N00007458,59500.00,36,800.00,1,1b8fea7e453d4e75841eac48ff9df550,National Education Assn,60300.00,37
8,N00007458,59500.00,30,0,0,73a89c3b554945cd8228fa82fc53b73a,American Federation of Teachers,59500.00,30
9,N00007458,49000.00,22,0,0,425be85642b24cc2bc3d8a0bb3c7bc92,Sheet Metal Workers Union,49000.00,22
0,N00007724,21286.00,23,61015.00,50,105dcfc8c9384875a099af230dad9917,"Akin, Gump et al",82301.00,73
1,N00007724,15850.00,13,58900.00,49,acd71c121a624d538c0026475995ffa4,Nike Inc,74750.00,62
2,N00007724,0,0,62000.00,98,b483051d37194ff0af2b2903e99d74d9,M Financial Group,62000.00,98
3,N00007724,22000.00,11,31800.00,41,5393e8ca82a04d13b2fa699b4ec59291,Intel Corp,53800.00,52
4,N00007724,41999.00,30,10400.00,14,653ea5cad97c456c8d48d468910e47db,Ernst & Young,52399.00,44
5,N00007724,52000.00,14,250.00,1,b53b4ad137d743a996f4d7467700fc88,Intl Brotherhood of Electrical Workers,52250.00,15
6,N00007724,0,0,51400.00,23,798879d99bed450bb7e779cb3be20878,FoxKiser,51400.00,23
7,N00007724,45200.00,19,5250.00,6,5fbe7a2727e44bb690deeb3e8ddf78cc,American Health Care Assn,50450.00,25
8,N00007724,0,0,49500.00,64,7b1fe2817d5c4043b2b12cd83a647ed1,Oregon Health & Science University,49500.00,64
9,N00007724,47500.00,14,0,0,f89c8e3ab2b44f72971f91b764868231,Teamsters Union,47500.00,14
0,N00001849,56910.00,35,500.00,2,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,57410.00,37
1,N00001849,55000.00,15,0,0,68f73188dbf44f049e9138e0c0a54a2c,Machinists/Aerospace Workers Union,55000.00,15
2,N00001849,54000.00,29,0,0,4d3167b97c9f48deb433aad57bb0ee44,United Auto Workers,54000.00,29
3,N00001849,50600.00,33,0,0,fb702029157e4c7c887172eba71c66c5,American Fedn of St/Cnty/Munic Employees,50600.00,33
4,N00001849,0,0,50100.00,33,2afc54aa612541d792bab6e6f2ff26ae,Peterson Companies,50100.00,33
5,N00001849,47500.00,20,0,0,f89c8e3ab2b44f72971f91b764868231,Teamsters Union,47500.00,20
6,N00001849,47000.00,33,0,0,82b6cbef5c8a447ea2c4b2fffba57d0e,United Food & Commercial Workers Union,47000.00,33
7,N00001849,45000.00,31,0,0,6f6d63baaa6c4f5c9c739596e65b020e,Laborers Union,45000.00,31
8,N00001849,44000.00,15,0,0,597f647e3b7540f3a0d02d6940c3a7de,Carpenters & Joiners Union,44000.00,15
9,N00001849,43042.00,28,0,0,5202316fe79343a09a31e8c6c31ebe3d,American Bankers Assn,43042.00,28
0,N00006546,49500.00,25,71958.00,142,5516ba695ba741ab9f6ff35627621297,Lockheed Martin,121458.00,167
1,N00006546,0,0,72600.00,77,629a53b60e644f119588b990670955c2,Yates Petroleum,72600.00,77
2,N00006546,65500.00,22,1250.00,4,8c257301b8274da3ae6d3df1554f5c7d,National Assn of Home Builders,66750.00,26
3,N00006546,66500.00,26,0,0,9526c33823d143c2a50fd44bee1c090d,National Restaurant Assn,66500.00,26
4,N00006546,63000.00,27,0,0,cac4e1569e20459c8db0dbe5bb045245,National Fedn of Independent Business,63000.00,27
5,N00006546,37576.00,20,23350.00,27,5393e8ca82a04d13b2fa699b4ec59291,Intel Corp,60926.00,47
6,N00006546,60000.00,14,0,0,116a891a3ee343d6b2a421310e02e7ee,Associated Builders & Contractors,60000.00,14
7,N00006546,60000.00,18,0,0,84c4c8704ef24193a4670c8a3aacb6bd,National Auto Dealers Assn,60000.00,18
8,N00006546,33000.00,37,26550.00,36,93d723231bec403c9b88d4a0c5260959,Boeing Co,59550.00,73
9,N00006546,57225.00,43,1000.00,3,118654aa3f40449e94096a82882b19a0,KPMG LLP,58225.00,46
0,N00007690,86951.00,70,65150.00,68,ba4ec2f815014e6e88d74dadc358879e,National Assn of Broadcasters,152101.00,138
1,N00007690,44000.00,23,46250.00,31,06d2d0dcdbda47e0bf2f37b835f6aed0,Comcast Corp,90250.00,54
2,N00007690,88400.00,46,500.00,1,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,88900.00,47
3,N00007690,82895.00,49,250.00,1,d1bc3415511445038cd565ab0fcc3e8c,National Rural Electric Cooperative Assn,83145.00,50
4,N00007690,81000.00,31,0,0,4703da042a7047eba2bdf4850105d6d6,National Beer Wholesalers Assn,81000.00,31
5,N00007690,74500.00,31,0,0,84c4c8704ef24193a4670c8a3aacb6bd,National Auto Dealers Assn,74500.00,31
6,N00007690,0,0,73225.00,126,,Votesane PAC,73225.00,126
7,N00007690,64500.00,44,8200.00,9,eb846f01cd554c478c9ca399ec31d957,Weyerhaeuser Co,72700.00,53
8,N00007690,67500.00,25,0,0,8c257301b8274da3ae6d3df1554f5c7d,National Assn of Home Builders,67500.00,25
9,N00007690,54802.00,37,9800.00,19,6cc1ce3fb2d64e77ad6db9057e4fe0c9,American Hospital Assn,64602.00,56
0,N00001110,0,0,55750.00,41,423aab283e994b16b8bb939eb39ce04e,M&R Management,55750.00,41
1,N00001110,52000.00,33,0,0,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,52000.00,33
2,N00001110,50950.00,16,0,0,e31bfef434e9470b9e473d6182f2d021,Service Employees International Union,50950.00,16
3,N00001110,0,0,45200.00,20,c4cc9228e7b74abf9f5c063ec1e9238f,IBE Trade,45200.00,20
4,N00001110,41000.00,16,0,0,b53b4ad137d743a996f4d7467700fc88,Intl Brotherhood of Electrical Workers,41000.00,16
5,N00001110,39300.00,21,0,0,,Plumbers/Pipefitters Union Local 1,39300.00,21
6,N00001110,38500.00,17,0,0,fb702029157e4c7c887172eba71c66c5,American Fedn of St/Cnty/Munic Employees,38500.00,17
7,N00001110,36000.00,12,0,0,68f73188dbf44f049e9138e0c0a54a2c,Machinists/Aerospace Workers Union,36000.00,12
8,N00001110,35000.00,14,0,0,d3db6dd51bef4b758300d6ea611f71ae,Assn of Trial Lawyers of America,35000.00,14
9,N00001110,0,0,30800.00,26,,Cooper Square Realty,30800.00,26
0,N00009824,0,0,73710.00,81,9209ce2ae96648bfaeb268a374877a2b,"Wachtell, Lipton et al",73710.00,81
1,N00009824,67500.00,24,0,0,1b8fea7e453d4e75841eac48ff9df550,National Education Assn,67500.00,24
2,N00009824,65000.00,23,0,0,b53b4ad137d743a996f4d7467700fc88,Intl Brotherhood of Electrical Workers,65000.00,23
3,N00009824,62500.00,24,0,0,68f73188dbf44f049e9138e0c0a54a2c,Machinists/Aerospace Workers Union,62500.00,24
4,N00009824,62500.00,16,0,0,f89c8e3ab2b44f72971f91b764868231,Teamsters Union,62500.00,16
5,N00009824,60500.00,25,0,0,fb702029157e4c7c887172eba71c66c5,American Fedn of St/Cnty/Munic Employees,60500.00,25
6,N00009824,60000.00,20,0,0,7b47859e93ea4e4caca6e93bde4ff806,Communications Workers of America,60000.00,20
7,N00009824,56000.00,28,0,0,c2daded88a9f4cc78cd513b0bf4c43fc,United Parcel Service,56000.00,28
8,N00009824,53000.00,28,0,0,4d3167b97c9f48deb433aad57bb0ee44,United Auto Workers,53000.00,28
9,N00009824,52000.00,13,0,0,82b6cbef5c8a447ea2c4b2fffba57d0e,United Food & Commercial Workers Union,52000.00,13
0,N00013744,43000.00,17,0,0,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,43000.00,17
1,N00013744,32000.00,16,0,0,fb702029157e4c7c887172eba71c66c5,American Fedn of St/Cnty/Munic Employees,32000.00,16
2,N00013744,30000.00,7,0,0,e31bfef434e9470b9e473d6182f2d021,Service Employees International Union,30000.00,7
3,N00013744,24000.00,16,2300.00,4,c2daded88a9f4cc78cd513b0bf4c43fc,United Parcel Service,26300.00,20
4,N00013744,26000.00,12,0,0,1b8fea7e453d4e75841eac48ff9df550,National Education Assn,26000.00,12
5,N00013744,24500.00,6,0,0,f89c8e3ab2b44f72971f91b764868231,Teamsters Union,24500.00,6
6,N00013744,22000.00,9,0,0,b53b4ad137d743a996f4d7467700fc88,Intl Brotherhood of Electrical Workers,22000.00,9
7,N00013744,22000.00,9,0,0,d3db6dd51bef4b758300d6ea611f71ae,Assn of Trial Lawyers of America,22000.00,9
8,N00013744,20000.00,4,0,0,597f647e3b7540f3a0d02d6940c3a7de,Carpenters & Joiners Union,20000.00,4
9,N00013744,20000.00,6,0,0,68f73188dbf44f049e9138e0c0a54a2c,Machinists/Aerospace Workers Union,20000.00,6
0,N00024809,69000.00,32,750.00,2,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,69750.00,34
1,N00024809,69500.00,25,0,0,4703da042a7047eba2bdf4850105d6d6,National Beer Wholesalers Assn,69500.00,25
2,N00024809,68000.00,24,0,0,84c4c8704ef24193a4670c8a3aacb6bd,National Auto Dealers Assn,68000.00,24
3,N00024809,0,0,63050.00,43,22b03e48a177475c9714f3e4e85dbafc,South Eastern Freight Lines,63050.00,43
4,N00024809,37500.00,19,24200.00,52,c7a2b06677124f7a8e7abd6f2706bce1,"Nelson, Mullins et al",61700.00,71
5,N00024809,55806.00,27,0,0,d1bc3415511445038cd565ab0fcc3e8c,National Rural Electric Cooperative Assn,55806.00,27
6,N00024809,54250.00,27,1000.00,3,e47a4574d17542198f9ce317533ce0b8,Credit Union National Assn,55250.00,30
7,N00024809,50497.00,56,2000.00,4,c2daded88a9f4cc78cd513b0bf4c43fc,United Parcel Service,52497.00,60
8,N00024809,49500.00,23,0,0,8c257301b8274da3ae6d3df1554f5c7d,National Assn of Home Builders,49500.00,23
9,N00024809,42850.00,34,3500.00,9,305ebb206e0e40e18c9bf3baf9c7c4d2,Scana Corp,46350.00,43
0,N00026163,64000.00,22,24050.00,25,86d5e83ff7344fc784be3b1873ea0b59,AFLAC Inc,88050.00,47
1,N00026163,64996.00,42,0,0,c2daded88a9f4cc78cd513b0bf4c43fc,United Parcel Service,64996.00,42
2,N00026163,58900.00,28,6000.00,7,bb98402bd4d3471cad392a671ecd733a,National Assn of Realtors,64900.00,35
3,N00026163,64000.00,22,0,0,4703da042a7047eba2bdf4850105d6d6,National Beer Wholesalers Assn,64000.00,22
4,N00026163,57500.00,22,0,0,84c4c8704ef24193a4670c8a3aacb6bd,National Auto Dealers Assn,57500.00,22
5,N00026163,0,0,57450.00,30,f3dbe00e460140b386555c27b5074861,Georgia Crown Distributing,57450.00,30
6,N00026163,0,0,57000.00,44,,Walker Concrete,57000.00,44
7,N00026163,52000.00,20,1000.00,1,7b5c958cbb1b4184bb3aba7056f8accf,Home Depot,53000.00,21
8,N00026163,53000.00,25,0,0,08db57ea0a774b69b22591cd532c0487,GEORGIA POWER,53000.00,25
9,N00026163,18390.00,10,34400.00,18,bcc44c2401d5490cba83a8266c9bb61e,Wells Real Estate Funds,52790.00,28
0,N00026106,21153.00,14,56000.00,56,a20ff25c74df4e67baba5850bdea4589,Greenberg Traurig LLP,77153.00,70
1,N00026106,41500.00,14,24600.00,12,a6c77ab911644088a097fc9b862fa65b,Southern Wine & Spirits,66100.00,26
2,N00026106,0,0,55400.00,24,1b4ad64fd06b4fa6b41cc93328724c85,St George's University,55400.00,24
3,N00026106,47000.00,21,6750.00,3,fb702029157e4c7c887172eba71c66c5,American Fedn of St/Cnty/Munic Employees,53750.00,24
4,N00026106,50000.00,11,0,0,b53b4ad137d743a996f4d7467700fc88,Intl Brotherhood of Electrical Workers,50000.00,11
5,N00026106,50000.00,14,0,0,4703da042a7047eba2bdf4850105d6d6,National Beer Wholesalers Assn,50000.00,14
